SQLDATE,date,Actor1Name,Actor1CountryCode,EventCode,EventLabel,QuadClass,GoldsteinScale,NumMentions,NumArticles,AvgTone,ActionGeo_FullName,ActionGeo_Lat,ActionGeo_Long,SourceDomain,GKG_Themes,GKG_Persons,GKG_Organizations,GKG_Locations,GKG_V2Tone,GKG_SharingImage,GKG_DocId,QuadLabel,IsConflict,IsNegative,MediaWeight,IsNorthBenin,ZoneBenin,DepartementBenin,SourceRegion,GoldsteinNorm,ToneNorm,month,ToneCategory,GoldsteinBin,cluster_kmeans,PCA1,PCA2,cluster_dbscan,proba_conflict
20251024,2025-10-24,ONG,BN,100,Demande,1,4.81,8,5,2.71,Porto-Novo,6.4969,2.6289,rfi.fr,ENVIRONMENT;ECONOMY;DEVELOPMENT;DEMOCRACY,Paul Biya;Alassane Ouattara,,"Porto-Novo, Benin","2.71,2.71,0.0,2.71,0.47,189",https://www.rfi.fr/img/placeholder.jpg,20251024000000-rfi_fr-BN-02893,Cooperation verbale,0,0,40,0,Sud,Oueme,International,0.7405,0.5678,2025-10,Positif,Stabilisant,0,0.2851205927758615,1.466734963066384,0,6.425664e-05
20251229,2025-12-29,ONG,BN,20,Appel action,1,-0.61,5,5,2.43,Abomey-Calavi,6.4484,2.3552,apanews.net,MILITARY;HEALTH;DIPLOMACY;PROTEST,Abdoulaye Bio Tchane,Union Africaine,"Abomey-Calavi, Benin","2.43,2.43,0.0,2.43,1.34,608",https://www.rfi.fr/img/placeholder.jpg,20251229000000-apanews_net-BN-02894,Cooperation verbale,0,0,25,0,Sud,Atlantique,Afrique,0.4695,0.5608,2025-12,Positif,Leg. negatif,0,-0.2645175923525528,0.21530366535275827,0,0.009072232
20250301,2025-03-01,ONG,BN,140,Refus cooperation,3,-4.94,4,3,-6.54,Cotonou,6.3654,2.4183,matinlibre.com,POLITICAL_VIOLENCE,Macky Sall,Union Africaine;OMS;Assemblee Nationale,"Cotonou, Benin","-6.54,0.0,6.54,6.54,1.02,377",,20250301000000-matinlibre_com-BN-02895,Conflit verbal,1,1,12,0,Sud,Littoral,Benin,0.253,0.3365,2025-03,Tres negatif,Destabilisant,1,-0.8962885094858613,-2.411728372586567,0,0.999928
20250122,2025-01-22,Police,US,60,Cooperation materielle,2,2.06,4,2,4.71,Cotonou,6.3654,2.4183,bbc.com,,Lionel Zinsou,,"Cotonou, Benin","4.71,4.71,0.0,4.71,1.37,240",,20250122000000-bbc_com-BN-02896,Cooperation materielle,0,0,8,0,Sud,Littoral,International,0.603,0.6178,2025-01,Positif,Neutre,0,-1.3780920398816028,1.1621643002544841,0,5.7046138e-05
20250506,2025-05-06,ONG,GH,36,Critique politique,1,3.6,11,5,5.46,Cotonou,6.3654,2.4183,beninwebtv.com,MILITARY;PROTEST;ELECTIONS,,,"Cotonou, Benin","5.46,5.46,0.0,5.46,0.86,146",https://www.rfi.fr/img/placeholder.jpg,20250506000000-beninwebtv_com-BN-02897,Cooperation verbale,0,0,55,0,Sud,Littoral,Benin,0.68,0.6365,2025-05,Tres positif,Stabilisant,0,0.9079473514588473,1.7710525759635183,0,1.5034351e-05
20250413,2025-04-13,Medias,US,50,Appel cooperation,1,2.34,18,4,4.17,Cotonou,6.3654,2.4183,apanews.net,EDUCATION;POLITICAL_VIOLENCE;TERRORISM,Thomas Boni Yayi;Paul Biya,UNICEF;CEDEAO,"Cotonou, Benin","4.17,4.17,0.0,4.17,0.74,747",,20250413000000-apanews_net-BN-02898,Cooperation verbale,0,0,72,0,Sud,Littoral,Afrique,0.617,0.6043,2025-04,Positif,Neutre,0,1.8111972224414288,1.3493643828535946,0,3.6182384e-05
20250809,2025-08-09,Citoyen,BN,10,Declaration publique,1,1.99,2,5,3.7,Porto-Novo,6.4969,2.6289,24haubenin.com,ELECTIONS;HEALTH;DEVELOPMENT,Paul Biya,Assemblee Nationale;CEDEAO,"Porto-Novo, Benin","3.7,3.7,0.0,3.7,0.21,728",,20250809000000-24haubenin_com-BN-02899,Cooperation verbale,0,0,10,0,Sud,Oueme,Benin,0.5995,0.5925,2025-08,Positif,Neutre,0,-0.9428669639828601,0.9547069470212954,0,8.450395e-05
20250420,2025-04-20,Parti politique,BN,20,Appel action,1,4.06,18,9,1.37,Parakou,9.337,2.6282,lanouvelletribune.bj,POLITICAL_VIOLENCE;DIPLOMACY;DEMOCRACY,Lionel Zinsou;Macky Sall,OMS;PNUD,"Parakou, Benin","1.37,1.37,0.0,1.37,1.04,790",https://www.rfi.fr/img/placeholder.jpg,20250420000000-lanouvelletribune_bj-BN-02900,Cooperation verbale,0,0,162,1,Nord,Borgou,Benin,0.703,0.5342,2025-04,Neutre,Stabilisant,0,4.790587391737559,1.332126547538153,-1,1.7034996e-05
20250227,2025-02-27,Parti politique,BN,120,Menace,3,-3.73,2,3,-7.58,Abomey-Calavi,6.4484,2.3552,beninwebtv.com,PROTEST,Paul Biya,FMI;CEDEAO;ONU,"Abomey-Calavi, Benin","-7.58,0.0,7.58,7.58,0.11,579",https://www.rfi.fr/img/placeholder.jpg,20250227000000-beninwebtv_com-BN-02901,Conflit verbal,1,1,6,0,Sud,Atlantique,Benin,0.3135,0.3105,2025-02,Tres negatif,Destabilisant,1,-1.2345581920607482,-2.3760497021399885,0,0.99993193
20250306,2025-03-06,Institution internationale,BN,10,Declaration publique,1,1.23,15,5,-1.66,Kandi,11.1342,2.9394,apanews.net,ELECTIONS;CORRUPTION;EDUCATION,Patrice Talon;Mahamadou Issoufou,,"Kandi, Benin","-1.66,0.0,1.66,1.66,1.76,164",,20250306000000-apanews_net-BN-02902,Cooperation verbale,0,1,75,1,Nord,Alibori,Afrique,0.5615,0.4585,2025-03,Neutre,Neutre,0,1.8448076273159772,0.005771083219396919,0,0.0009499101
20250227,2025-02-27,Medias,BN,50,Appel cooperation,1,3.04,5,8,-3.87,Abomey-Calavi,6.4484,2.3552,lanouvelletribune.bj,,Paul Biya,FMI;Assemblee Nationale,"Abomey-Calavi, Benin","-3.87,0.0,3.87,3.87,0.35,393",,20250227000000-lanouvelletribune_bj-BN-02903,Cooperation verbale,0,1,40,0,Sud,Atlantique,Benin,0.652,0.4032,2025-02,Negatif,Stabilisant,0,0.6514721982139785,-0.1526269783404106,-1,0.25394115
20250607,2025-06-07,ONG,BN,60,Cooperation materielle,2,6.79,14,4,4.92,Abomey-Calavi,6.4484,2.3552,beninwebtv.com,EDUCATION;POLITICAL_VIOLENCE,Lionel Zinsou;Abdoulaye Bio Tchane,FMI;PNUD;Assemblee Nationale,"Abomey-Calavi, Benin","4.92,4.92,0.0,4.92,0.23,512",,20250607000000-beninwebtv_com-BN-02904,Cooperation materielle,0,0,56,0,Sud,Atlantique,Benin,0.8395,0.623,2025-06,Positif,Stabilisant,0,0.9907372814116533,2.37350763080653,-1,1.2460537e-05
20250317,2025-03-17,Medias,BN,10,Declaration publique,1,1.96,6,3,-2.58,Porto-Novo,6.4969,2.6289,fraternite.bj,ELECTIONS;EDUCATION;DEMOCRACY,Mahamadou Issoufou;Patrice Talon,UNICEF;Gouvernement Beninois;FMI,"Porto-Novo, Benin","-2.58,0.0,2.58,2.58,0.3,679",https://www.bbc.com/img/default.jpg,20250317000000-fraternite_bj-BN-02905,Cooperation verbale,0,1,18,0,Sud,Oueme,Benin,0.598,0.4355,2025-03,Negatif,Neutre,0,-0.7001800766757937,-0.18169122339784297,0,0.031622324
20250119,2025-01-19,Citoyen,FR,180,Attaque,4,-3.81,10,1,-3.51,Parakou,9.337,2.6282,apanews.net,MILITARY;EDUCATION;ECONOMY,Mahamadou Issoufou;Abdoulaye Bio Tchane,,"Parakou, Benin","-3.51,0.0,3.51,3.51,0.23,725",https://www.bbc.com/img/default.jpg,20250119000000-apanews_net-BN-02906,Conflit materiel,1,1,10,1,Nord,Borgou,Afrique,0.3095,0.4123,2025-01,Negatif,Destabilisant,1,-0.7816274304797294,-1.5598388511764958,0,0.99845517
20250709,2025-07-09,Militaire,BN,36,Critique politique,1,0.87,6,9,-1.75,Porto-Novo,6.4969,2.6289,lanouvelletribune.bj,MILITARY;PROTEST;ENVIRONMENT;TERRORISM,Mahamadou Issoufou;Patrice Talon,,"Porto-Novo, Benin","-1.75,0.0,1.75,1.75,1.51,781",,20250709000000-lanouvelletribune_bj-BN-02907,Cooperation verbale,0,1,54,0,Sud,Oueme,Benin,0.5435,0.4562,2025-07,Neutre,Neutre,0,1.2676427014129015,-0.18553921584372088,0,0.0051836995
20250907,2025-09-07,Medias,BN,36,Critique politique,1,1.27,6,6,3.4,Lokossa,6.6392,1.7153,bbc.com,HUMAN_RIGHTS;CORRUPTION,Abdoulaye Bio Tchane;Thomas Boni Yayi,Gouvernement Beninois;FMI,"Lokossa, Benin","3.4,3.4,0.0,3.4,0.95,212",https://www.bbc.com/img/default.jpg,20250907000000-bbc_com-BN-02908,Cooperation verbale,0,0,36,0,Sud,Mono,International,0.5635,0.585,2025-09,Positif,Neutre,0,0.23648051856242303,0.8232648759070711,0,0.009495027
20251226,2025-12-26,Police,GH,36,Critique politique,1,4.65,7,2,-0.05,Cotonou,6.3654,2.4183,apanews.net,CORRUPTION,Patrice Talon,Assemblee Nationale,"Cotonou, Benin","-0.05,0.0,0.05,0.05,0.45,513",,20251226000000-apanews_net-BN-02909,Cooperation verbale,0,1,14,0,Sud,Littoral,Afrique,0.7325,0.4988,2025-12,Neutre,Stabilisant,0,-0.9451474765293242,0.8614103431703062,0,0.00020701201
20251229,2025-12-29,Police,BN,36,Critique politique,1,1.27,15,1,2.78,Cotonou,6.3654,2.4183,fraternite.bj,PROTEST;MILITARY;DEVELOPMENT,,ONU,"Cotonou, Benin","2.78,2.78,0.0,2.78,1.01,330",https://www.bbc.com/img/default.jpg,20251229000000-fraternite_bj-BN-02910,Cooperation verbale,0,0,15,0,Sud,Littoral,Benin,0.5635,0.5695,2025-12,Positif,Neutre,0,-0.30922549418012857,0.7455482413785883,0,0.0060324245
20250320,2025-03-20,Gouvernement,GH,10,Declaration publique,1,2.61,21,4,5.33,Abomey-Calavi,6.4484,2.3552,bbc.com,ENVIRONMENT,Paul Biya,,"Abomey-Calavi, Benin","5.33,5.33,0.0,5.33,1.54,631",,20250320000000-bbc_com-BN-02911,Cooperation verbale,0,0,84,0,Sud,Atlantique,International,0.6305,0.6332,2025-03,Tres positif,Neutre,0,2.3596001463515384,1.6670449136804677,-1,1.13029855e-05
20250325,2025-03-25,Parti politique,BN,110,Rejet/opposition,3,-3.14,3,5,-0.74,Cotonou,6.3654,2.4183,bbc.com,MILITARY;POLITICAL_VIOLENCE;ELECTIONS;HEALTH,,OMS,"Cotonou, Benin","-0.74,0.0,0.74,0.74,0.53,400",,20250325000000-bbc_com-BN-02912,Conflit verbal,1,1,15,0,Sud,Littoral,International,0.343,0.4815,2025-03,Neutre,Destabilisant,1,-0.6200178804183745,-0.9455951230604634,0,0.9776814
20250621,2025-06-21,Institution internationale,BN,170,Coercition,4,-1.54,5,2,-1.69,Ouidah,6.36,2.0852,rfi.fr,CORRUPTION;DEMOCRACY;DIPLOMACY;POLITICAL_VIOLENCE,Mahamadou Issoufou,Gouvernement Beninois;FMI;CEDEAO,"Ouidah, Benin","-1.69,0.0,1.69,1.69,1.91,151",https://www.rfi.fr/img/placeholder.jpg,20250621000000-rfi_fr-BN-02913,Conflit materiel,1,1,10,0,Sud,Atlantique,International,0.423,0.4578,2025-06,Neutre,Leg. negatif,1,-1.1271222212843166,-0.782767732297821,0,0.7387836
20250731,2025-07-31,Syndicat,US,36,Critique politique,1,1.34,3,6,1.84,Lokossa,6.6392,1.7153,fraternite.bj,TERRORISM,,,"Lokossa, Benin","1.84,1.84,0.0,1.84,0.89,735",,20250731000000-fraternite_bj-BN-02914,Cooperation verbale,0,0,18,0,Sud,Mono,Benin,0.567,0.546,2025-07,Neutre,Neutre,0,-0.4478425244571592,0.4944842083772681,0,0.00031011252
20250529,2025-05-29,Citoyen,BN,100,Demande,1,-2.95,6,3,2.09,Cotonou,6.3654,2.4183,apanews.net,,,,"Cotonou, Benin","2.09,2.09,0.0,2.09,0.87,125",,20250529000000-apanews_net-BN-02915,Cooperation verbale,0,0,18,0,Sud,Littoral,Afrique,0.3525,0.5522,2025-05,Positif,Leg. negatif,0,-0.6711510215356902,-0.3535941562096118,0,0.06696483
20250110,2025-01-10,Diplomate,BN,110,Rejet/opposition,3,-4.68,7,2,-7.05,Cotonou,6.3654,2.4183,beninwebtv.com,HEALTH,Mahamadou Issoufou;Thomas Boni Yayi,CEDEAO;Assemblee Nationale;Banque Mondiale,"Cotonou, Benin","-7.05,0.0,7.05,7.05,1.78,723",https://www.bbc.com/img/default.jpg,20250110000000-beninwebtv_com-BN-02916,Conflit verbal,1,1,14,0,Sud,Littoral,Benin,0.266,0.3238,2025-01,Tres negatif,Destabilisant,1,-0.7493338809399771,-2.423875250250504,0,0.99994767
20250130,2025-01-30,Medias,US,130,Protestation,3,-4.21,4,8,-7.19,Parakou,9.337,2.6282,bbc.com,DEMOCRACY;HUMAN_RIGHTS,Abdoulaye Bio Tchane;Mahamadou Issoufou,Banque Mondiale,"Parakou, Benin","-7.19,0.0,7.19,7.19,0.2,196",,20250130000000-bbc_com-BN-02917,Conflit verbal,1,1,32,1,Nord,Borgou,International,0.2895,0.3202,2025-01,Tres negatif,Destabilisant,1,0.5075907851159089,-2.3306320285398696,0,0.99869305
20251007,2025-10-07,Gouvernement,BN,50,Appel cooperation,1,0.31,10,6,1.64,Abomey-Calavi,6.4484,2.3552,rfi.fr,CORRUPTION;HUMAN_RIGHTS,Macky Sall;Mahamadou Issoufou,UNICEF;OMS,"Abomey-Calavi, Benin","1.64,1.64,0.0,1.64,0.82,535",https://www.bbc.com/img/default.jpg,20251007000000-rfi_fr-BN-02918,Cooperation verbale,0,0,60,0,Sud,Atlantique,International,0.5155,0.541,2025-10,Neutre,Neutre,0,1.1953704034652173,0.36180694403328245,0,0.002394626
20250224,2025-02-24,Militaire,BN,36,Critique politique,1,0.92,13,5,-2.03,Cotonou,6.3654,2.4183,matinlibre.com,DIPLOMACY;HUMAN_RIGHTS,Macky Sall,ONU;PNUD,"Cotonou, Benin","-2.03,0.0,2.03,2.03,1.78,169",https://www.bbc.com/img/default.jpg,20250224000000-matinlibre_com-BN-02919,Cooperation verbale,0,1,65,0,Sud,Littoral,Benin,0.546,0.4492,2025-02,Negatif,Neutre,0,1.4326611375769525,-0.161935386130592,0,0.001044474
20251226,2025-12-26,Diplomate,BN,40,Consultation diplomatique,1,-0.68,14,7,1.93,Bohicon,7.1824,2.066,matinlibre.com,PROTEST;HEALTH,,CEDEAO;Banque Mondiale;FMI,"Bohicon, Benin","1.93,1.93,0.0,1.93,0.12,288",,20251226000000-matinlibre_com-BN-02920,Cooperation verbale,0,0,98,0,Centre,Zou,Benin,0.466,0.5482,2025-12,Neutre,Leg. negatif,0,2.6426292905686464,0.2985735396783904,0,0.004233619
20250507,2025-05-07,Syndicat,BN,110,Rejet/opposition,3,-7.19,5,2,-1.21,Abomey-Calavi,6.4484,2.3552,bbc.com,HUMAN_RIGHTS;EDUCATION;MILITARY;ENVIRONMENT,,PNUD;OMS,"Abomey-Calavi, Benin","-1.21,0.0,1.21,1.21,0.31,598",,20250507000000-bbc_com-BN-02921,Conflit verbal,1,1,10,0,Sud,Atlantique,International,0.1405,0.4698,2025-05,Neutre,Tres destabilisant,1,-1.0503659454023226,-1.8924946517633128,0,0.9995809
20250629,2025-06-29,Gouvernement,BN,130,Protestation,3,3.0,12,1,-2.0,Porto-Novo,6.4969,2.6289,beninwebtv.com,ELECTIONS;PROTEST,Macky Sall,UNICEF,"Porto-Novo, Benin","-2.0,0.0,2.0,2.0,0.96,233",,20250629000000-beninwebtv_com-BN-02922,Conflit verbal,1,1,12,0,Sud,Oueme,Benin,0.65,0.45,2025-06,Neutre,Stabilisant,0,-0.6522476731496317,0.1886762917663754,0,0.70686334
20250820,2025-08-20,Medias,BN,20,Appel action,1,3.3,5,3,0.92,Cotonou,6.3654,2.4183,24haubenin.com,ECONOMY,Paul Biya,UNICEF;PNUD,"Cotonou, Benin","0.92,0.92,0.0,0.92,1.55,148",https://www.bbc.com/img/default.jpg,20250820000000-24haubenin_com-BN-02923,Cooperation verbale,0,0,15,0,Sud,Littoral,Benin,0.665,0.523,2025-08,Neutre,Stabilisant,0,-0.9154815135143365,0.7415910024085985,0,0.00079340965
20250403,2025-04-03,Gouvernement,BN,40,Consultation diplomatique,1,1.37,3,7,-1.81,Natitingou,10.3081,1.3784,fraternite.bj,ECONOMY;ENVIRONMENT;HEALTH;POLITICAL_VIOLENCE,Patrice Talon,,"Natitingou, Benin","-1.81,0.0,1.81,1.81,1.21,495",https://www.bbc.com/img/default.jpg,20250403000000-fraternite_bj-BN-02924,Cooperation verbale,0,1,21,1,Nord,Atacora,Benin,0.5685,0.4548,2025-04,Neutre,Neutre,0,-0.15666560464082344,-0.17102016623530095,0,0.054479077
20250108,2025-01-08,Citoyen,NG,140,Refus cooperation,3,-3.35,16,7,-6.6,Cotonou,6.3654,2.4183,fraternite.bj,,Patrice Talon;Macky Sall,FMI;Banque Mondiale;UNICEF,"Cotonou, Benin","-6.6,0.0,6.6,6.6,0.98,362",,20250108000000-fraternite_bj-BN-02925,Conflit verbal,1,1,112,0,Sud,Littoral,Benin,0.3325,0.335,2025-01,Tres negatif,Destabilisant,1,3.2661319199512464,-1.8201320787310395,-1,0.99976295
20250904,2025-09-04,Parti politique,US,130,Protestation,3,-4.84,10,8,-3.38,Lokossa,6.6392,1.7153,beninwebtv.com,CORRUPTION,Thomas Boni Yayi;Mahamadou Issoufou,,"Lokossa, Benin","-3.38,0.0,3.38,3.38,1.24,168",,20250904000000-beninwebtv_com-BN-02926,Conflit verbal,1,1,80,0,Sud,Mono,Benin,0.258,0.4155,2025-09,Negatif,Destabilisant,1,2.146380940570403,-1.6321685385279416,3,0.9995832
20251127,2025-11-27,Parti politique,BN,180,Attaque,4,-3.72,14,7,-9.29,Porto-Novo,6.4969,2.6289,apanews.net,TERRORISM;HEALTH;EDUCATION,,Banque Mondiale;UNICEF,"Porto-Novo, Benin","-9.29,0.0,9.29,9.29,0.15,342",,20251127000000-apanews_net-BN-02927,Conflit materiel,1,1,98,0,Sud,Oueme,Afrique,0.314,0.2678,2025-11,Tres negatif,Destabilisant,1,2.785621283145244,-2.4376388946243677,-1,0.999966
20250715,2025-07-15,Gouvernement,BN,110,Rejet/opposition,3,-5.55,12,9,-5.13,Parakou,9.337,2.6282,bbc.com,MILITARY;EDUCATION;DEMOCRACY;CORRUPTION,,Assemblee Nationale;FMI;OMS,"Parakou, Benin","-5.13,0.0,5.13,5.13,1.06,84",,20250715000000-bbc_com-BN-02928,Conflit verbal,1,1,108,1,Nord,Borgou,International,0.2225,0.3718,2025-07,Tres negatif,Destabilisant,1,3.1877813901194925,-2.0480965650097516,-1,0.9999676
20250612,2025-06-12,Medias,NG,40,Consultation diplomatique,1,1.03,2,10,3.14,Ouidah,6.36,2.0852,rfi.fr,DEVELOPMENT;DEMOCRACY;PROTEST,,CEDEAO,"Ouidah, Benin","3.14,3.14,0.0,3.14,0.45,789",https://www.rfi.fr/img/placeholder.jpg,20250612000000-rfi_fr-BN-02929,Cooperation verbale,0,0,20,0,Sud,Atlantique,International,0.5515,0.5785,2025-06,Positif,Neutre,0,0.2600522306666812,0.6810049851564316,0,0.00021346581
20250209,2025-02-09,Gouvernement,BN,70,Aide/assistance,2,5.12,10,3,5.9,Lokossa,6.6392,1.7153,rfi.fr,TERRORISM;HEALTH;ECONOMY;HUMAN_RIGHTS,Patrice Talon;Thomas Boni Yayi,OMS,"Lokossa, Benin","5.9,5.9,0.0,5.9,0.56,366",,20250209000000-rfi_fr-BN-02930,Cooperation materielle,0,0,30,0,Sud,Mono,International,0.756,0.6475,2025-02,Tres positif,Stabilisant,0,-0.16036873574271596,2.1244431376721287,0,4.8025813e-06
20250911,2025-09-11,Gouvernement,FR,100,Demande,1,4.47,6,6,0.34,Porto-Novo,6.4969,2.6289,fraternite.bj,PROTEST;DEVELOPMENT;MILITARY;ENVIRONMENT,,PNUD;ONU;Union Africaine,"Porto-Novo, Benin","0.34,0.34,0.0,0.34,1.38,381",,20250911000000-fraternite_bj-BN-02931,Cooperation verbale,0,0,36,0,Sud,Oueme,Benin,0.7235,0.5085,2025-09,Neutre,Stabilisant,0,0.21771841651889132,0.9319960732302741,0,7.357794e-05
20250326,2025-03-26,Gouvernement,BN,10,Declaration publique,1,3.79,7,3,4.73,Cotonou,6.3654,2.4183,beninwebtv.com,ENVIRONMENT;RELIGION;HUMAN_RIGHTS,,ONU,"Cotonou, Benin","4.73,4.73,0.0,4.73,1.51,725",https://www.rfi.fr/img/placeholder.jpg,20250326000000-beninwebtv_com-BN-02932,Cooperation verbale,0,0,21,0,Sud,Littoral,Benin,0.6895,0.6182,2025-03,Positif,Stabilisant,0,-0.6261186039251515,1.5827689941041043,0,4.9084033e-06
20250929,2025-09-29,Medias,BN,60,Cooperation materielle,2,1.99,12,5,1.8,Natitingou,10.3081,1.3784,bbc.com,ECONOMY;DEMOCRACY;POLITICAL_VIOLENCE;ELECTIONS,Thomas Boni Yayi,ONU;OMS;Union Africaine,"Natitingou, Benin","1.8,1.8,0.0,1.8,1.95,397",,20250929000000-bbc_com-BN-02933,Cooperation materielle,0,0,60,1,Nord,Atacora,International,0.5995,0.545,2025-09,Neutre,Neutre,0,1.1734133440525336,0.7632838879887834,0,8.284427e-05
20250319,2025-03-19,Citoyen,BN,110,Rejet/opposition,3,-1.57,10,3,-6.12,Porto-Novo,6.4969,2.6289,beninwebtv.com,DEMOCRACY;HEALTH;ELECTIONS,,FMI;Assemblee Nationale;PNUD,"Porto-Novo, Benin","-6.12,0.0,6.12,6.12,1.72,489",https://www.bbc.com/img/default.jpg,20250319000000-beninwebtv_com-BN-02934,Conflit verbal,1,1,30,0,Sud,Oueme,Benin,0.4215,0.347,2025-03,Tres negatif,Leg. negatif,1,0.04208300827119308,-1.5363694354765793,0,0.9997267
20250801,2025-08-01,Diplomate,FR,20,Appel action,1,5.03,6,7,4.47,Cotonou,6.3654,2.4183,bbc.com,PROTEST;DIPLOMACY;ELECTIONS,,UNICEF;PNUD;Union Africaine,"Cotonou, Benin","4.47,4.47,0.0,4.47,0.73,701",,20250801000000-bbc_com-BN-02935,Cooperation verbale,0,0,42,0,Sud,Littoral,International,0.7515,0.6118,2025-08,Positif,Stabilisant,0,0.49965712687356245,1.8333655123023653,0,9.277504e-05
20251031,2025-10-31,Medias,BN,120,Menace,3,-3.81,5,2,-9.38,Ouidah,6.36,2.0852,matinlibre.com,ECONOMY;TERRORISM;EDUCATION,Paul Biya;Patrice Talon,,"Ouidah, Benin","-9.38,0.0,9.38,9.38,0.86,632",https://www.bbc.com/img/default.jpg,20251031000000-matinlibre_com-BN-02936,Conflit verbal,1,1,10,0,Sud,Atlantique,Benin,0.3095,0.2655,2025-10,Tres negatif,Destabilisant,1,-1.0264027563047478,-2.698576645676371,0,0.9999479
20250912,2025-09-12,Police,BN,70,Aide/assistance,2,1.59,18,8,2.49,Cotonou,6.3654,2.4183,matinlibre.com,ECONOMY;RELIGION;DIPLOMACY,Lionel Zinsou;Thomas Boni Yayi,UNICEF,"Cotonou, Benin","2.49,2.49,0.0,2.49,1.19,526",,20250912000000-matinlibre_com-BN-02937,Cooperation materielle,0,0,144,0,Sud,Littoral,Benin,0.5795,0.5622,2025-09,Positif,Neutre,0,4.220236174616968,0.9885810751481896,-1,0.00018236
20250401,2025-04-01,Diplomate,US,170,Coercition,4,-4.66,4,6,-6.44,Cotonou,6.3654,2.4183,24haubenin.com,TERRORISM;CORRUPTION,Thomas Boni Yayi;Lionel Zinsou,ONU,"Cotonou, Benin","-6.44,0.0,6.44,6.44,1.52,715",https://www.rfi.fr/img/placeholder.jpg,20250401000000-24haubenin_com-BN-02938,Conflit materiel,1,1,24,0,Sud,Littoral,Benin,0.267,0.339,2025-04,Tres negatif,Destabilisant,1,-0.05604887100185987,-2.305032792606379,0,0.9998318
20250712,2025-07-12,Citoyen,BN,10,Declaration publique,1,-0.44,3,7,2.21,Cotonou,6.3654,2.4183,apanews.net,ELECTIONS;DEVELOPMENT;PROTEST,,,"Cotonou, Benin","2.21,2.21,0.0,2.21,0.05,693",,20250712000000-apanews_net-BN-02939,Cooperation verbale,0,0,21,0,Sud,Littoral,Afrique,0.478,0.5552,2025-07,Positif,Leg. negatif,0,-0.1663062354452123,0.19350090122964875,0,0.014219746
20250910,2025-09-10,Gouvernement,BN,36,Critique politique,1,3.52,4,3,-0.27,Abomey-Calavi,6.4484,2.3552,apanews.net,,Abdoulaye Bio Tchane;Lionel Zinsou,PNUD,"Abomey-Calavi, Benin","-0.27,0.0,0.27,0.27,0.88,501",,20250910000000-apanews_net-BN-02940,Cooperation verbale,0,1,12,0,Sud,Atlantique,Afrique,0.676,0.4932,2025-09,Neutre,Stabilisant,0,-1.0731404404504379,0.5524347230709264,0,5.4595992e-05
20251005,2025-10-05,Parti politique,BN,70,Aide/assistance,2,2.34,13,1,0.08,Abomey-Calavi,6.4484,2.3552,24haubenin.com,DIPLOMACY;ELECTIONS,Macky Sall;Abdoulaye Bio Tchane,,"Abomey-Calavi, Benin","0.08,0.08,0.0,0.08,0.01,680",https://www.rfi.fr/img/placeholder.jpg,20251005000000-24haubenin_com-BN-02941,Cooperation materielle,0,0,13,0,Sud,Atlantique,Benin,0.617,0.502,2025-10,Neutre,Neutre,0,-0.5410252870867125,0.44734090577751706,0,0.044334013
20250523,2025-05-23,Parti politique,GH,36,Critique politique,1,2.8,8,1,4.73,Porto-Novo,6.4969,2.6289,matinlibre.com,,Lionel Zinsou;Macky Sall,CEDEAO;ONU;UNICEF,"Porto-Novo, Benin","4.73,4.73,0.0,4.73,0.13,741",https://www.bbc.com/img/default.jpg,20250523000000-matinlibre_com-BN-02942,Cooperation verbale,0,0,8,0,Sud,Oueme,Benin,0.64,0.6182,2025-05,Positif,Neutre,0,-1.1897829568559228,1.356591368546418,0,5.2576263e-05
20250901,2025-09-01,Police,BN,110,Rejet/opposition,3,-6.45,6,6,-1.15,Porto-Novo,6.4969,2.6289,lanouvelletribune.bj,EDUCATION,,UNICEF;CEDEAO;OMS,"Porto-Novo, Benin","-1.15,0.0,1.15,1.15,0.28,426",,20250901000000-lanouvelletribune_bj-BN-02943,Conflit verbal,1,1,36,0,Sud,Oueme,Benin,0.1775,0.4713,2025-09,Neutre,Destabilisant,1,0.3874783869829269,-1.6631776900545139,0,0.9997607
20250731,2025-07-31,Militaire,BN,110,Rejet/opposition,3,-5.17,6,3,0.22,Porto-Novo,6.4969,2.6289,fraternite.bj,ELECTIONS;DEMOCRACY,,UNICEF;OMS;Gouvernement Beninois,"Porto-Novo, Benin","0.22,0.22,0.0,0.22,1.98,195",,20250731000000-fraternite_bj-BN-02944,Conflit verbal,1,0,18,0,Sud,Oueme,Benin,0.2415,0.5055,2025-07,Neutre,Destabilisant,1,-0.622764861775115,-1.1730358991445298,0,0.99962425
20250714,2025-07-14,ONG,NG,10,Declaration publique,1,0.25,6,1,0.56,Bohicon,7.1824,2.066,bbc.com,ELECTIONS;EDUCATION;TERRORISM,Alassane Ouattara,FMI;Assemblee Nationale;ONU,"Bohicon, Benin","0.56,0.56,0.0,0.56,0.36,729",,20250714000000-bbc_com-BN-02945,Cooperation verbale,0,0,6,0,Centre,Zou,International,0.5125,0.514,2025-07,Neutre,Neutre,0,-1.3566683051803334,0.016363428369879134,0,0.029078538
